ID	Name	MaxLevel	Faction	Route	Series	ExtraSeries	Type	Style1	Style2	DamageType	TargetType	WeaponLimit	HorseLimit	MoveType	CastInCity	CastInLeftKey	UseAR	Retrusive	FormerSkillID	FollowingSkillID	FollowingSkillBurstMode	FollowingSkillTargetType	NextSkillID	NextSkillWaitTime	MissleID	MissleWaitTime	SubSkill1ID	SubSkill2ID	PoisonFlag	PoisonSeries	MisslesForm	MissleReferenceFrame	MissleGenerateOrder	MissleRelativePosType	MissleGenerateData	MissleClientOnly	MissleStopWhenMove	ValidObject	UseRange	EffectRadius	BurstTime	BurstSpeed	AnkyloseTime	AnkyloseSpeed	MissleNum	LvlSetScript	LevelUpScript	DefaultAttrib1	DefaultValue1	DefaultAttrib2	DefaultValue2	DefaultAttrib3	DefaultValue3	DefaultAttrib4	DefaultValue4	PersistTimeEnhanceCoefficient	PersistTimeUpperLimitSec	SpecialStateLimit
30045	Háa linh liÖt diÖm kİch	20	0	0	4		1	6	2	1	1	-1	0		0	0	0	0							30012	5	30046				4	1	2		1			456	96	1	18	100			3	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	90	skill_param1	15	skill_param2	15					
30046	Háa linh kü n¨ng liÖt diÖm	20	0	0	4		1	6	2	1	1	-1	0		0	0	0	0							30012	5					4	1	2		1			456	96	1	18	100			3	\script\skill\³èÎï¼¼ÄÜ\ÁÒÑæ¹¥»÷.lua				skill_param1	15	skill_param2	15					
30047	Háa linh chóc phóc	20	0	0	4		1	6	2	1	0	-1	0		0	0	0	0							30006	5	30048				1							456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	180									
30048	Háa linh kü n¨ng chóc phóc	20	0	0	4		1	6	2	1	0	-1	0		0	0	0	0					30087		30006	5					1							456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\»ğÁé×£¸£¹¥»÷.lua												
30049	Thæ linh cho¸ng kİch	20	0	0	5		1	2	2		0	-1	0		0	1	0	0							30013	5	30050				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	54									
30050	Thæ linh kü n¨ng g©y cho¸ng	20	0	0	5		1	2	2		0	-1	0		0	1	0	0							30013	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\Ñ£ÔÎ¹¥»÷.lua												
30051	Thæ linh chÊn ®Şa kİch	20	0	0	5		1	2	2		1	-1	0		0	0	0	0							30014	5	30052				4	1	2		1			456	96	1	18	100			3	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	90	skill_param1	15	skill_param2	15					
30052	Thæ linh kü n¨ng chÊn ®Şa	20	0	0	5		1	2	2		1	-1	0		0	0	0	0							30014	5					4	1	2		1			456	96	1	18	100			3	\script\skill\³èÎï¼¼ÄÜ\ÕğµØ¹¥»÷.lua				skill_param1	15	skill_param2	15					
30053	Thæ linh chiÕn gi¸p	20	0	0	5		1	2	2		0	-1	0		0	0	0	0							30006	5	30054				1							456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	180									
30054	Thæ linh kü n¨ng chiÕn gi¸p	20	0	0	5		1	2	2		0	-1	0		0	0	0	0					30088		30006	5					1							456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\ÍÁÁéÕ½¼×¹¥»÷.lua												
30055	C«ng kİch th­êng	20	0	0	0		1	2	2		0	-1	0		0	1	1	0							30006	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\³èÎïÆÕÍ¨¹¥»÷.lua		skill_cast_interval	18									
30056	Niªn Thó thiªn gi¸ng cam lé	20	0	0	3		1	12	1		1	-1	0		0	0	0	0							30015	5	30057				1							6	9999	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua												
30057	Niªn Thó thiªn gi¸ng cam lé	20	0	0	3		1	12	1		1	-1	0		0	0	0	0							30015	5					1							6	9999	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\·¶Î§»ØÑª.lua												
30058	Niªn Thó xu©n vò miªn miªn	20	0	0	3		1	2	2		1	-1	0		0	0	0	0							30016	0	30059				4	1	2		1			456	96	1	18	100			10	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua												
30059	Niªn Thó xu©n vò miªn miªn	20	0	0	3		1	2	2		1	-1	0		0	0	0	0							30016	0					4	1	2		1			456	96	1	18	100			10	\script\skill\³èÎï¼¼ÄÜ\´ºÓêÃàÃà.lua												
30060	Niªn Thó ®¹i h¶i v« l­îng	20	0	0	3		1	2	2		1	-1	0		0	0	0	0							30022	5	30061				4	0	2		1			456	96	1	18	100			10	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua				skill_param1	15	skill_param2	15					
30061	Niªn Thó ®¹i h¶i v« l­îng	20	0	0	3		1	2	2		1	-1	0		0	0	0	0							30022	5					4	0	2		1			456	96	1	18	100			10	\script\skill\³èÎï¼¼ÄÜ\´óº£ÎŞÁ¿.lua				skill_param1	15	skill_param2	15					
30062	Long_Kh¸ng long h÷u hèi	20	0	0	1		1	2	2		0	-1	0		0	0	0	0							30006	5	30063				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua												
30063	Long_ Kh¸ng long h÷u hèi	20	0	0	1		1	2	2		0	-1	0		0	0	0	0							30006	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\³èÎïÆÕÍ¨¹¥»÷.lua												
30064	Long_ThÇn long b·i vü	20	0	0	1		1	2	2		1	-1	0		0	0	0	0							30019	5	30065				1		2		1			456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua												
30065	Long_ThÇn long b·i vü	20	0	0	1		1	2	2		1	-1	0		0	0	0	0							30019	5					1		2		1			456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\³èÎïÆÕÍ¨¹¥»÷.lua												
30066	Long_Long ®»ng tø h¶i	20	0	0	1		1	2	2		1	-1	0		0	0	0	0							30024	5	30067				4	0	2		1			456	96	1	18	100			12	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua				skill_param1	15	skill_param2	15					
30067	Long_Long ®»ng tø h¶i	20	0	0	1		1	2	2		1	-1	0		0	0	0	0							30024	5					4	0	2		1			456	96	1	18	100			12	\script\skill\³èÎï¼¼ÄÜ\ÁúÌÚËÄº£.lua				skill_param1	15	skill_param2	15					
30068	¦ng_ThÊt tinh h¶i ®­êng	20	0	0	2		1	9	1		2	-1	0		0	0	0	0							30017	5	30069		1		1		2					456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua												
30069	¦ng_ ThÊt tinh h¶i ®­êng	20	0	0	2		1	9	1		2	-1	0		0	0	0	0							30017	5			1		1		2					456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\ÆßĞÇº£ÌÄ.lua												
30070	¦ng_Di hoa tiÕp méc	20	0	0	2		1	2	2		0	-1	0		0	0	0	0							30018	5	30071				1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua												
30071	¦ng_Di hoa tiÕp méc	20	0	0	2		1	2	2		0	-1	0		0	0	0	0							30018	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\ÒÆ»¨½ÓÄ¾.lua												
30072	¦ng_V¹n méc phïng xu©n	20	0	0	2		1	12	1		1	-1	0		0	0	0	0							53	5	30073				1							6	9999	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua												
30073	¦ng_V¹n méc phïng xu©n	20	0	0	2		1	12	1		1	-1	0		0	0	0	0							53	5					1							6	9999	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\·¶Î§»ØÑª.lua												
30074	Phông_LiÖt háa phÇn thiªn	20	0	0	4		1	2	2		1	-1	0		0	0	0	0							30012	5	30075				4	1	2		1			456	96	1	18	100			10	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua				skill_param1	15	skill_param2	15					
30075	Phông_LiÖt háa phÇn thiªn	20	0	0	4		1	2	2		1	-1	0		0	0	0	0							30012	5					4	1	2		1			456	96	1	18	100			10	\script\skill\³èÎï¼¼ÄÜ\ÁÒ»ğ·ÙÌì.lua				skill_param1	15	skill_param2	15					
30076	Phông_LiÖt diÖm xung kİch	20	0	0	4		1	2	2		1	-1	0		0	0	0	0							30019	5	30077				1		2					456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua												
30077	Phông_LiÖt diÖm xung kİch	20	0	0	4		1	2	2		1	-1	0		0	0	0	0							30019	5					1		2					456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\ÁÒÑæ³å»÷.lua												
30078	Phông_Phông vò cöu thiªn	20	0	0	4		1	2	2		0	-1	0		0	0	0	0							30025	5	30079				4	0	2		1			456	96	1	18	100			12	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua				skill_param1	16	skill_param2	16					
30079	Phông_Phông vò cöu thiªn	20	0	0	4		1	2	2		0	-1	0		0	0	0	0							30025	5					4	0	2		1			456	96	1	18	100			12	\script\skill\³èÎï¼¼ÄÜ\ÁúÌÚËÄº£.lua				skill_param1	16	skill_param2	16					
30080	Hæ_M·nh hæ h¹ s¬n	20	0	0	5		1	2	2		0	-1	0		0	0	0	0							30020	5	30081				1	0	2					456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua												
30081	Hæ_M·nh hæ h¹ s¬n	20	0	0	5		1	2	2		0	-1	0		0	0	0	0							30020	5					1	0	2					456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\ÃÍ»¢ÏÂÉ½.lua												
30082	Hæ_Hæ tiªu s¬n l©m	20	0	0	5		1	2	2		1	-1	0		0	0	0	0							30021	5	30083				1		2		1			456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua				skill_param1	17							
30083	Hæ_Hæ tiªu s¬n l©m	20	0	0	5		1	2	2		1	-1	0		0	0	0	0							30021	5					1		2		1			456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\»¢Ğ¥É½ÁÖ.lua				skill_param1	17							
30084	Hæ_V¹n thó triÒu t«ng	20	0	0	5		1	2	2		1	-1	0		0	0	0	0							30023	5	30085				4	0	2		1			456	96	1	18	100			12	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua				skill_param1	16	skill_param2	16					
30085	Hæ_V¹n thó triÒu t«ng	20	0	0	5		1	2	2		1	-1	0		0	0	0	0							30023	5					4	0	2		1			456	96	1	18	100			12	\script\skill\³èÎï¼¼ÄÜ\ÁúÌÚËÄº£.lua				skill_param1	16	skill_param2	16					
30086	Thñy linh kü n¨ng chóc phóc	20	0	0	3		1	12	1		1	-1	0		0	0	0	0							30015	5					1							6	9999	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\Ë®Áé×£¸£.lua												
30087	Háa linh kü n¨ng chóc phóc	20	0	0	0		2	8	0		0	-1	0		0	0	0	0								5												2	9999	1	17	-100				\script\skill\³èÎï¼¼ÄÜ\»ğÁé×£¸£.lua												
30088	Thæ linh kü n¨ng chiÕn gi¸p	20	0	0	0		2	8	0		0	-1	0		0	0	0	0								5												2	9999	1	17	-100				\script\skill\³èÎï¼¼ÄÜ\ÍÁÁéÕ½¼×.lua												
30089	Ch©n khİ hé thÓ 	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\³èÎï¼¼ÄÜ\ÕæÆø»¤Ìå.lua		cost_tianzi	15									
30090	İch Thä Diªn D­¬ng 	10	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\³èÎï¼¼ÄÜ\ÒæÊÙÑÓÑô.lua		cost_tianzi	20									
30091	C­êng Th©n B¸ ThÓ	10	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\³èÎï¼¼ÄÜ\Ç¿Éí°ÔÌå.lua		cost_tianzi	20									
30092	¢m Phong Thùc Cèt	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\³èÎï¼¼ÄÜ\Òõ·çÊ´¹Ç.lua		cost_tianzi	25									
30093	HuyÒn Vò V« Song	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\³èÎï¼¼ÄÜ\ĞşÎäÎŞË«.lua		cost_tianzi	35									
30094	V« Hµnh V« T­¬ng	10	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\³èÎï¼¼ÄÜ\ÎåĞĞÎŞÏà.lua		cost_tianzi	25									
30095	Kim Linh Phô ThÓ 	10	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\³èÎï¼¼ÄÜ\½ğÁé¸½Ìå.lua		cost_tianzi	20									
30096	Méc Linh Phô ThÓ 	10	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\³èÎï¼¼ÄÜ\Ä¾Áé¸½Ìå.lua		cost_tianzi	20									
30097	Thuû Linh Phô ThÓ 	10	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\³èÎï¼¼ÄÜ\Ë®Áé¸½Ìå.lua		cost_tianzi	20									
30098	Ho¶ Linh Phô ThÓ 	10	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\³èÎï¼¼ÄÜ\»ğÁé¸½Ìå.lua		cost_tianzi	20									
30099	Thæ Linh Phô ThÓ 	10	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\³èÎï¼¼ÄÜ\ÍÁÁé¸½Ìå.lua		cost_tianzi	20									
30100	Ph¸ Kh«ng Tr¶m ¶nh 	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\³èÎï¼¼ÄÜ\ÆÆ¿ÕÕ¶Ó°.lua		cost_tianzi	30									
30101	S¸t th­¬ng gia t¨ng 	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\³èÎï¼¼ÄÜ\ÉËº¦¼ÓÉî.lua		cost_tianzi	30									
30102	Khinh Linh TÊn TËt  	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\³èÎï¼¼ÄÜ\ÇáÁéÑ¸¼².lua		cost_tianzi	35									
30103	V« H×nh Chi Cæ 	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\³èÎï¼¼ÄÜ\ÎŞĞÎÖ®¹Æ.lua		cost_tianzi	25									
30104	§o¹n Binh T­¬ng TiÕp	1	0	0	0		1	0	2		0	-1	2		0	0	0	0							78	1					1	1	2		2			456	200	1	8	100			1	\script\skill\ÆäËû\¶Ì±øÏà½Ó.lua		skill_cast_interval	36									
30105	Thõa Phong Ph¸ L·ng	1	0	0	0		20	0	2		1	-1	2		0	0	0	0		30116						1												456	500	1	18	-100				\script\skill\ÆäËû\³Ë·çÆÆÀË.lua		skill_cast_interval	180	skill_interrupt_rate	-55							
30106	Ph¸ Phñ TrÇm Ch©u	1	0	0	0		1	8	2		1	-1	2		0	0	0	0					30117	2	30027	1					1							456	96	1	10	100			1	\script\skill\ÆäËû\ÆÆ¸ª³ÁÖÛ.lua		skill_cast_interval	1080									
30107	ThiÕt Gi¸p Träng Kİch	1	0	0	0		1	0	2		0	-1	2		0	0	0	0							30029	1					1	1	2		1			456	200	1	8	100			1	\script\skill\ÆäËû\Ìú¼××²»÷.lua		skill_cast_interval	36									
30108	C­êng Lùc ChÊt Cèc	1	0	0	0		1	9	3		0	-1	2		0	0	0	0							90	5					1	1	2	4				64	500	1	13	100			1	\script\skill\ÆäËû\Ç¿Á¦èäèô.lua		skill_cast_interval	180									
30109	Long Ch©u Tu Bæ	1	0	0	0		1	12	1		2	-1	2		0	0	0	0							30015	18					1							6	9999	1	18	100			1	\script\skill\ÆäËû\ÁúÖÛĞŞ²¹.lua		skill_cast_interval	270	skill_interrupt_rate	18							
30110	C«ng kİch bãng n­íc	1	0	0	0		1	0	2		1	-1	2		0	0	0	0							30030	1					1		2					456	500	1	10	100			1	\script\skill\ÆäËû\Ë®Åİ¹¥»÷.lua		skill_cast_interval	18									
30111	Kh¸ng Cù Chi L·ng	1	0	0	0		1	0	2		1	-1	2		0	0	0	0							30028	7					1	1	2					64	500	1	16	100			1	\script\skill\ÆäËû\¿¹¾ÜÖ®ÀË.lua		skill_cast_interval	180									
30112	ThuËn Thñy Th«i Ch©u	1	0	0	0		1	8	1		2	-1	2		0	0	0	0							132	18					1							6	9999	1	37	100			1	\script\skill\ÆäËû\Ë³Ë®ÍÆÖÛ.lua		skill_cast_interval	270	skill_interrupt_rate	18							
30113	Chİ MÖnh Ho¶ Ph¸o	1	0	0	0		1	0	2		1	-1	2		0	0	0	0							30026	27					1	1	2					456	700	1	27	100			1	\script\skill\ÆäËû\ÖÂÃü»ğÅÚ.lua		skill_interrupt_rate	27	skill_cast_interval	45							
30114	C­êng hãa gi¸p	1	0	0	0		2	10	1		0	-1	2		0	0	0	0								5												2	9999	1	8	100				\script\skill\ÆäËû\Ç¿»¯×°¼×.lua		skill_cast_interval	1080									
30115	Phong Cuång XuÊt Kİch	1	0	0	0		2	8	1		0	-1	2		0	0	0	0								5												2	9999	1	8	100				\script\skill\ÆäËû\·è¿ñ³ö»÷.lua		skill_cast_interval	360									
30116	Thõa Phong Ph¸ L·ng (tö)	1	0	0	0		1	0	2		2	-1	2		0	0	0	0							30031	1					1	1	2					456	200	3	8	100			1	\script\skill\ÆäËû\³Ë·çÆÆÀË(×Ó).lua												
30117	Long Ch©u Tù B¹o	1	0	0	0		2	0	2		0	-1	2		0	0	0	0					30120	1		3												2	9999	1	10	100				\script\skill\ÆäËû\ÁúÖÛ×Ô±¬.lua												
30118	§Èy lui vßng s¸ng	1					15	8	1			-1	1		0	0	0	0																				456	96	1	18	100				\script\skill\ÆäËû\»÷ÍË¹â»·.lua												
30119	Duy tr× vßng s¸ng	20	0	0	0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\ÆäËû\¹â»·³ÖĞø.lua												
30120	Tù næ miÔn chÕt	1	0	0	0		2	8	1		0	-1	2		0	0	0	0								1												2	9999	1	3	100				\script\skill\ÆäËû\×Ô±¬ÃâËÀ.lua												
30121	ThuyÒn chØ huy t¶n x¹	1	0	0	0		1	6	2		1	-1	0		0	0	0	0							30032	3					2		5		0			456	600	1	27	120			3	\script\skill\ÆäËû\Ö¸»Ó´¬É¢Éä.lua												
30122	CÊp tèc	6	0	0	0		25	14	1		1	-1	1		1	0	0	0																				2	9999	1						\script\skill\ÆäËû\¾­ÂöÁè²¨.lua												
30123	ThiÓm HiÓn	6	0	0	0		21	10	2		1	-1	1		1	0	0	0								2													600	1	10	-100				\script\skill\ÆäËû\¾­ÂöÉÁÏÖ.lua												
30124	Ph¸ Phñ	6	0	0	0		2	10	1		0	-1	0		1	0	0	0								5												2	9999	1	8	100				\script\skill\ÆäËû\¾­ÂöÉÙ³å.lua												
30125	Néi Háa	6	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÆäËû\¾­ÂöÆø³å.lua												
30126	Kü n¨ng §«ng Ph­¬ng BÊt B¹i 1	1	0	0	0		1	2	2		1	-1	0		1	0	0	0							30033	3					4	0	2		1			456	800	1	36	100			15	\script\skill\ÆäËû\¶«·½²»°Ü¼¼Ò».lua				skill_param1	15	skill_param2	15					
30127	Kü n¨ng §«ng Ph­¬ng BÊt B¹i 2	1	0	0	0		1	2	2		1	-1	0		1	0	0	0					30129	30	30034	1					2	0	1					456	800	1	54	100			1	\script\skill\ÆäËû\¶«·½²»°Ü¼¼¶ş.lua				skill_param1	1	skill_param2	100					
30128	§«ng Ph­¬ng BÊt B¹i kü nhÊt  tö	1	0	0	0		1	2	2		2	-1	0		1	0	0	0							30033	3					2	0	1	1				456	800	1	36	100			3	\script\skill\ÆäËû\¶«·½²»°Ü¼¼Ò»×Ó.lua				skill_param1	3							
30129	§«ng Ph­¬ng BÊt B¹i kü nhŞ tö	1	0	0	0		1	2	2		1	-1	0		1	0	0	0							30035	3					2	0	1	1				456	800	1	36	100			1	\script\skill\ÆäËû\¶«·½²»°Ü¼¼¶ş×Ó.lua				skill_param1	1	skill_param2	0					
30130	§«ng Ph­¬ng BÊt B¹i kü tam	1	0	0	0		1	2	2		1	-1	0		1	0	0	0					30131	30	30034	1					3	0	1					456	800	1	54	100			4	\script\skill\ÆäËû\¶«·½²»°Ü¼¼Èı.lua				skill_param1	1	skill_param2	100					
30131	§«ng Ph­¬ng BÊt B¹i kü tam tö	1	0	0	0		1	2	2		1	-1	0		1	0	0	0							30035	3					3	0	1					456	800	1	36	100			4	\script\skill\ÆäËû\¶«·½²»°Ü¼¼Èı×Ó.lua				skill_param1	1	skill_param2	0					
30132	npc D­¬ng Quan Tam TiÖp	1	0	0	0		10	11	2		1	-1	1		0	0	0	0					30133	18	82	18	30134				1		2					456	9999	1	270	100			1	\script\skill\ÆäËû\npcÑô¹ØÈıµş.lua		skill_interrupt_rate	10									
30133	npc D­¬ng Quan Tam TiÖp (tö)	1	0	0	0		10	11	2		1	-1	1		0	0	0	0					30133	18	82	18	30134				1		2					456	9999	1		100			1	\script\skill\ÆäËû\npcÑô¹ØÈıµş(×Ó).lua												
30134	npc D­¬ng Quan Tam TiÖp (chiªu)	1	0	0	0		10	11	2		1	-1	1		0	0	0	0							82	18					1		2					456	9999	1		100			1	\script\skill\nÆäËû\npcÑô¹ØÈıµş(ÕĞ).lua												
30135	NPC tÊn c«ng b»ng phãng thİch ®éc	20	0	0	0		2	8	1		0	-1	0		0	0	0	0								0			1									456	300	1	27	100				\script\skill\Vn_NpcSkill\NPC°´¹¥»÷Á¦Ê©¶¾¹¥»÷.lua												
30136	ThiÕu L©m NPC La H¸n QuyÒn	20	0	0	0		1	4	2	1	2	-1	0		0	1	1	1							45	4					1	1	2		5			456	144	1	27	150			2	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
30137	ThiÕu L©m NPC Vi §µ QuyÒn	20	0	0	0		1	5	2	1	2	-1	0		0	0	1	1							46	3					1	1	2		5			456	96	1	36	133			3	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
30138	ThiÕu L©m NPC §¹i Tu My Ch­ëng	20	0	0	0		1	6	2	1	2	-1	0		0	0	1	1							48	10	186	187			1	1	2					456	96	1	11	100			1	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
30140	ThiÕu L©m NPC Tr¶m Ma §ao Ph¸p	20	0	0	0		1	0	2	0	2	-1	0		0	1	1	1							56	12	160				1	1	2					456	96	1	18	100			1	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
30141	ThiÕu L©m NPC Nhiªn Méc §ao Ph¸p	20	0	0	0		1	1	2	0	2	-1	0		0	0	1	1							49	12	166				1	0	2					456	300	1	18	100			1	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
30142	D­¬ng Gia NPC Liªn X¹ ThuËt	20	0	0	0		1	0	2	0	1	-1	0		0	1	1	0							406	8	759				2		3		3			456	600	1	27	120			9	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
30143	D­¬ng Gia NPC Håi Long TiÔn	20	0	0	0		1	0	2	0	1	-1	0		0	0	1	0							407	8	760				1		2					456	9999	1	18	120			1	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
30144	D­¬ng Gia NPC TriÒn V©n TiÔn	20	0	0	0		1	9	1	0	0	-1	0		0	0	0	0							408	18	761				1		2					456	600	1	19	200			1	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
30145	D­¬ng Gia NPC Ch©n Khİ TiÔn	20	0	0	0		1	9	1		0	-1	0		0	0	1	0							412	12	772				1		2					456	600	1	19	100			1	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
30146	D­¬ng Gia NPC To¸i Kim TiÔn	20	0	0	0		1	1	2	0	2	-1	0		0	0	1	1							409	54	762				1		2					456	600	1	72	150			1	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
30147	NPC tÊn c«ng ¸m khİ	20	0	0	7		0	0	2	0	2	-1	0		0	0	1	0							2	6					1		2					456	400	1	17	100			1	\script\skill\ÆÕÍ¨¹¥»÷\npcÆÕÍ¨¹¥»÷.lua												
30148	C«ng kİch th­êng (Néi)	20	0	0	0		1	6	2	1	0	-1	0		0	1	1	0							30006	5					1	1						456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\³èÎïÆÕÍ¨¹¥»÷£¨ÄÚ£©.lua		skill_cast_interval	18									
30149	Gi¸ng Linh ThuËt	9	0	0	0		2	10	1		0	-1	1		1	0	0	0					30156	1		5												2	9999	1	18	100				\script\skill\³èÎï¼¼ÄÜ\½µÁéÊõ.lua		skill_cast_interval	540									
30150	Th­îng Thanh V« Cùc C«ng (Nhá 1)	7	13	15	7		1	2	2	0	2	512	1		0	0	0	0							87	0					1	1	2					456	96	1		100			1	\script\skill\Îäµ±Ë×¼Ò\ÉÏÇåÎŞ¼«¹¦(ÕĞ1×Ó).lua												
30151	Th­îng Thanh V« Cùc C«ng (Nhá 2)	7	13	15	7		1	2	2	0	2	512	1		0	0	0	0							87	0					1	1	2					456	96	1		100			1	\script\skill\Îäµ±Ë×¼Ò\ÉÏÇåÎŞ¼«¹¦(ÕĞ2×Ó).lua												
30152	ThÊt Tinh QuyÕt (Nhá)	7	13	15	7		1	1	2	0	2	512	1		0	0	0	0					30153	7	78	1					1	1	2					456	96	1		100			1	\script\skill\Îäµ±Ë×¼Ò\ÆßĞÇ¾÷(ÕĞ×Ó).lua												
30153	ThÊt Tinh QuyÕt (Nhá)	7	13	15	7		1	1	2	0	2	512	1		0	0	0	0							79	1					1	1	2					456	96	1		100			1	\script\skill\Îäµ±Ë×¼Ò\ÆßĞÇ¾÷(ÕĞ×Ó×Ó).lua												
30154	Cµn Kh«n QuyÕt (Nhá 1)	6	13	15	7		1	2	2		2	512	1		0	0	0	0							94	1					1		2					456	96	1		100			1	\script\skill\Îäµ±Ë×¼Ò\Ç¬À¤¾÷(ÕĞ1×Ó).lua												
30155	Cµn Kh«n QuyÕt (Nhá 2)	6	13	15	7		1	2	2		2	512	1		0	0	0	0							94	1					1		2					456	96	1		100			1	\script\skill\Îäµ±Ë×¼Ò\Ç¬À¤¾÷(ÕĞ2×Ó).lua												
30156	C­êng hãa Gi¸ng Linh ThuËt	9					15	8	1			-1	0		0	0	0	0																				2	9999	9	18	100				\script\skill\³èÎï¼¼ÄÜ\½µÁéÊõÇ¿»¯.lua												
30157	Ho¸n Hïng Tr¶o Kİch	20	0	0	1		1	2	2		0	-1	0		1	0	0	0							30021	5	30158											456	96	1	18	100			1	\script\skill\³èÎï¼¼ÄÜ\µ÷ÓÃÕĞÊ½.lua		skill_cast_interval	54									
