ID	Name	Type	EffectDesc	BGDesc	AniPlaySpeed	AniBurstSkillOnHorse	AniEndSkillOnHorse	AniBurstSkillNotOnHorse	AniEndSkillNotOnHorse	LauncherBurstSFX_1	LauncherBurstSFXPos_1	LauncherBurstSFXWaittime_1	LauncherBurstSFX_2	LauncherBurstSFXPos_2	LauncherBurstSFXWaittime_2	LauncherEndSFX	LauncherEndSFXPos	LauncherEndSFXWaittime	TargetSFX	TargetSFXPos	PersistSFX_1	PersistSFXPos_1	PersistSFX_2	PersistSFXPos_2	LauncherBurstSound_1	LauncherBurstSoundWaittime_1	LauncherBurstSound_2	LauncherBurstSoundWaittime_2	TargetSound	PersistSound	Blade	BladeAni	BladeMtl	BlurNum	BlurInterval	Icon	Desc	NameColor	SubSkill1Name	SubSkill1Desc	SubSkill2Name	SubSkill2Desc	SubSkillOwnerID																														
1213	寒冰绵掌	<color=Gold> 镇派武功	<color=White>消耗杀气 <color=Red1>[=cost_momentum] <color=White>点<enter>以玄寒之力凝聚双掌猛烈打出每掌对范围内敌人造成 <color=Blue0>[=imme_0]% <color=White>最大生命的伤害<enter>对NPC造成 <color=Blue1>[=damage_0] <color=White>伤害<enter><enter><color=White>施展过程中，自身 <color=Blue1>[=1214=state_0]% <color=White>免疫所有负面状态<enter>武功持续 <color=Green1>10 <color=White>秒<enter><color=Gray>(五行 由武器决定)	<enter>    盘古首生，天气蒙鸿，遂分天地，启阴感<enter>阳，分布元气，乃孕中和，万物始生，斗转星<enter>移，生生不息。然天有剧变，扬沙起而烈<enter>日蔽，元气衰而万物凋，中和乱而阴阳变，<enter>温热尽而剧寒至。万籁俱寂生灵殁，<enter>冰天雪地寒气升，寒风刺骨阳气尽，天昏地暗阴<enter>冥盛。水凝成冰，汽化为雪，至阴至寒，万物<enter>凋残。日复一日，年复一年，时光流逝，阳气微聚，<enter>亿年更迭，阴阳始和，渐现生机，<enter>然至阴之气却久未消散，隐于地之两极，存于五<enter>行之中。寒冰绵掌者，汇集天地至寒之气，阳气微而<enter>阴气盛，挥掌时，阴风怒号，冰封雪飘，<enter>寒风化为利刃，水滴冻成坚冰，河流变为冰极，万物泛<enter>着寒光，生灵为之惊魂，天地为之震撼。出掌<enter>时，迅似惊雷，疾如劲风，势如山崩，气贯<enter>天地。中掌者寒气顿入血脉，阴毒瞬间攻心，闭息<enter>凝气间，寒气遍及周身，一瞬结为坚冰，中<enter>掌几无可解，江湖中人闻其名皆不寒而栗，若遇及皆避而远之。	100			寒冰绵掌																										10	500	寒冰绵掌.spr	明教镇派武功,以寒冰之力伤敌<enter>并能从敌人身上吸取生命自用	Gold																																			
1214	寒冰绵掌免疫																																																																								
1215	光明五行阵免疫																																																																								
1216	笔远程普通攻击																																																																								
1261	金锁阵负旗指令																				明教\902_b(金锁阵).3e	1																																																			
1262	玄水阵负旗指令																				明教\904_b(玄水阵).3e	1																																																			
1263	盘木阵负旗指令																				明教\906_b(盘木阵).3e	1																																																			
1264	业火阵负旗指令																				明教\909_b(业火阵).3e	1																																																			
1265	土牢阵负旗指令																				明教\910_b(土牢阵).3e	1																																																			
1296	回锋斩日功	<color=Red3>主动正面防御辅助	<color=White>消耗内力 <color=Red1>[=cost_mana_point] <color=White>点<enter>以狂怒的烈焰逆转刀锋,每秒获得1格怒气并回复1%生命<enter>持续时间 <color=Green1>[=skill_effect_persist_time] <color=White>秒<enter>武功使用间隔 <color=Green1>90 <color=White>秒 <enter><color=White>永久效果<enter>会心增加 <color=Blue1>[=1299=state_0]		100			回锋烈焰		秘籍\mj015_a(回锋烈焰).3e	1										秘籍\mj015_b(回锋烈焰).3e	1			明教\回锋烈焰a.wav											回锋烈焰.spr	明教圣战秘籍,以烈焰催谷令怒气暴增	Gold	日月同辉	<color=White>出招概率提高 <color=Blue0>10%																																	
1297	回锋斩日功(招)																				秘籍\mj015_b(回锋烈焰).3e	1			明教\回锋烈焰a.wav																																																
1300	负旗令	<color=Red3> Active Positive Defence Support	<color=White>消耗内力<color=Red1>[=cost_mana_point] <color=White> launch negative flag order<enter>select one side flag<enter>following various flat to produce halo light to help friend <enter><color=White>describe different 5 type negative flag effect and skill duration <enter>using skill interval<color=Green1>[=skill_cast_interval/18] <color=White>second <enter>one solider can carry only one flag<enter>permanent effect<enter><color=White>increase life <color=Blue1>[=1301=state_2] <color=White>point <enter><color=White>increase MP<color=Blue1>[=1301=state_3] <color=White>point		100			负旗令																												负旗令.spr	Ming sect array soldier scroll, will rear array flag on the back<enter>inspire soldier spirite	Gold																																			
1302	凝血封魂印	<color=Red3> Active Positive Defence Support	<color=White>消耗内力<color=Red1>[=cost_mana_point] <color=White><enter>freeze cool blood, increase energy<enter>increase life <color=Blue0>[=state_0]% <enter><color=White>increase moving speed duration <color=Blue0>[=state_1]% <enter><color=White>increase  moving speed <color=Blue0>[=state_2]% <enter><color=White>duration<color=Green1>15 <color=White>second <enter>using skill interval<color=Green1>60 <color=White>second<enter><color=White>permanent effect<enter>increase MPand bone<color=Blue1>[=1304=state_0] <color=White>point		100			寒冰凝血印		秘籍\mj016_a(寒冰凝血印).3e	1										秘籍\mj016_b(寒冰凝血印).3e	2			秘籍\寒冰凝血印.wav											寒冰凝血印.spr	Ming sect blood man scroll, increase life and speed in short period	Gold	Blend cool blood	<color=White>immune<color=Blue1>poisoning<color=White>effect																																	
1303	凝血封魂印(招)																				秘籍\mj016_b(寒冰凝血印).3e	2			秘籍\寒冰凝血印.wav																																																
1426	无双金刚般若功	<color=Red3>主动负面攻击辅助	<color=White>消耗内力 <color=Red1>[=cost_mana_point] <color=White>点<enter><color=Blue0>[=state_0p]% <color=White>概率使周围 <color=Yellow>[=skill_valid_object?392:怪物,456:所有敌方单位] <color=Blue1>被迷惑{<enter><color=White>同时提高目标攻击力 <color=Blue1>[=state_2]%}<enter><color=White>持续时间 <color=Green1>[=skill_effect_persist_time] <color=White>秒<enter><color=White>武功使用间隔 <color=Green1>30 <color=White>秒<enter><color=White>永久效果<enter><color=White>外功攻击提高 <color=Blue1>[=977=state_0]%<color=White><enter>所有基本属性点增加 <color=Blue1>[=495=state_0] <color=White>点		100			金刚伏魔圈(刀),金刚伏魔圈(棍)		秘籍\mj001_a(金刚伏魔圈).3e	2														秘籍\金刚伏魔圈A.wav											金刚伏魔圈.spr	金刚法阵，伏魔卫道，凡入阵范围者，心志尽乱，<enter>不知所从	Gold	般若灵音	<color=White>降低移动速度 <color=Blue1>15%																																	
1428	无双潜龙寂灭功	<color=Red3>主动正面攻击辅助	<color=White>消耗内力 <color=Red1>[=cost_mana_point] <color=White>点<enter><color=White>发动 <color=Blue1>潜龙状态<enter><color=White>攻击有50%概率使敌人减速 <color=Blue1>[=skill_display_persist_time]%<enter><color=White>攻击使敌人后仰概率提高 <color=Blue1>[=state_0]%<enter><color=White>内功点数防御增加 <color=Blue1>[=state_2] <color=White>点<enter><color=White>自身被击退、减速概率降低 <color=Blue1>[=state_1]%<enter><color=White>自身被睡眠、混乱概率降低 <color=Blue1>[=state_4]%<enter><color=White>持续时间 <color=Green1>[=skill_effect_persist_time] <color=White>秒<enter><color=White>武功使用间隔 <color=Green1>60 <color=White>秒<enter><enter><color=White>永久效果<enter><color=White>增加生命上限 <color=Blue1>[=980=state_0] <color=White>点<enter>所有基本属性点增加 <color=Blue1>[=495=state_0] <color=White>点		100			潜龙神功		秘籍\mj00_b(潜龙神功).3e	1										秘籍\mj00_c(潜龙神功).3e	1			秘籍\潜龙神功B.wav		秘籍\潜龙神功A.wav	9								潜龙神功.spr	至阳真气如潜龙长啸而发，拳似龙爪、腿如龙尾、身若蛟龙，<enter>招招如磬龙盘柱，使敌再无可逃	Gold	寂灭无常	<color=White>增加内功点数防御 <color=Blue1>50<enter><color=White>提高攻击使敌人减速概率 <color=Blue1>10%																																	
1430	无双无尘菩提功	<color=Red3>主动正面防御辅助	<color=White>消耗内力 <color=Red1>[=cost_mana_point] <color=White>点<enter><color=White>发动 <color=Blue1>无尘状态<enter><color=White>每半秒生命回复 <color=Blue1>[=state_0/100]%<enter><color=White>外功比例防御提高 <color=Blue1>[=state_1]%<enter><color=White>移动速度提高 <color=Blue1>[=state_2]%<enter><color=White>武功被打断概率降低 <color=Blue1>[=state_3]%<enter><color=White>状态下攻击力降低 <color=Blue1>[=state_4]%<enter><color=White>持续时间 <color=Green1>[=skill_effect_persist_time] <enter><color=White>秒<enter><color=White>武功使用间隔 <color=Green1>180 <color=White>秒<enter><enter><color=White>永久效果<enter><color=White>增加生命上限 <color=Blue1>[=983=state_1] <color=White>点<enter><color=White>增加外功防御点数 <color=Blue1>[=983=state_0] <color=White>点<enter><color=White>所有基本属性点增加 <color=Blue1>[=495=state_0] <color=White>点		100			无尘神功		秘籍\mj003_a(无尘神功).3e	1										秘籍\mj003_b(无尘神功).3e	1			秘籍\无尘神功.wav				少林\五转指C.wav							无尘神功.spr	抛却尘世杂念，进入无尘之境，自身几近不灭金身，<enter>来去行云流水，同时戾气全无，出手亦难伤人	Gold	无相无劫	<color=White>每秒回内 <color=Blue1>3%<enter><color=White>内功比例防御提高 <color=Blue1>20%<enter><color=White>移动速度提高 <color=Blue1>20%																																	
1432	无双天罗连珠网	<color=Blue2>主动陷阱辅助	<color=White>消耗内力 <color=Red1>[=cost_mana_point] <color=White>点<enter>需要消耗1个 <color=Red1>机关<enter><color=White>设置一个持续180秒的陷阱<enter>触发后天罗地网从天而降<enter>将 <color=Blue1>[=416=skill_param2?200:小,400:大] <color=White>范围目标围在中间<enter>网持久度 <color=Blue1>[=416=damage_0] <color=White>点<enter><color=White>网持续时间 <color=Green1>8 <color=White>秒<enter>陷阱埋设数量限制 <color=Blue1>[=skill_missle_num] <color=White>个<enter><color=White>武功使用间隔 <color=Green1>5 <color=White>秒<enter><color=Gray>(效果关联 力量)<enter><enter><color=White>永久效果<enter><color=White>增加生命上限 <color=Blue1>[=985=state_0] <color=White>点<enter><color=White>增加内力上限 <color=Blue1>[=985=state_1] <color=White>点<enter>所有基本属性点增加 <color=Blue1>[=495=state_0] <color=White>点		100			暗器暴击																												天罗地网.spr	机关虽小，却蕴无穷巧力，一旦触发，天罗地网从天而降，<enter>待到发觉，已如瓮中之鳖，力不从心矣	Gold																																			
1434	无双如意金顶功	<color=Red3>主动正面攻击辅助	<color=White>消耗内力 <color=Red1>[=cost_mana_point] <color=White>点<enter><color=White>发动 <color=Blue1>锁元状态<enter><color=Gold>观音诀 <color=White>转换为 <color=Gold>锁元功<enter><color=White>内外功比例防御提高 <color=Blue1>[=state_2]%<enter><color=Gold>普济众生 <color=White>使用间隔延长 <color=Blue1>6 <color=White>秒<enter><color=White>锁元功效果：使目标在 <color=Green1>10 <color=White>秒内每秒掉血 <color=Blue1>[=417=state_1] <color=White>点<enter><color=Blue1>同时提高玉女剑法对敌对玩家的攻击力50% <enter><color=White>锁元功使用间隔 <color=Green1>15 <color=White>秒<enter><color=White>锁元状态持续时间 <color=Green1>10 <color=White>分钟<enter>锁元状态使用间隔 <color=Green1>30 <color=White>秒<enter><color=Gray>(效果关联 内功 根骨)<enter><enter><color=White>永久效果<enter><color=White>攻击辅助与防御辅助持续时间延长 <color=Blue1>[=987=state_0]%<enter><color=White>所有基本属性点增加 <color=Blue1>[=495=state_0] <color=White>点		100			如意锁元功		秘籍\mj005_a(如意锁元功).3e	2										秘籍\mj005_b(如意锁元功).3e	1			秘籍\如意锁元功.wav											如意锁元功.spr	无边佛法，可生万物如意，心存戾气者，三魂皆散，<enter>五脏俱损	Gold	迷途似海	<color=White>延长目标掉血持续时间 <color=Blue1>3 <color=White>秒			417																														
